weight logl sigma l k
1.767783482618079491e-04 3.081796175690521977e+01 3.752415843636444093e-01 1.997536995174463079e-02 4.382361222190083172e-01
1.770096277244014558e-04 3.082026920380131685e+01 4.332639923406794713e-01 1.993668399268074681e-02 5.083180540033620520e-01
1.777718834608441024e-04 3.082556625359285363e+01 3.205763460266958798e-01 1.985605641467609594e-02 5.599334152356402194e-01
1.785654686387927524e-04 3.083102038384490129e+01 2.908669911358202631e-01 2.211263898610290116e-02 4.973414252250602519e-01
1.796968746836844454e-04 3.083833648056703680e+01 3.526084560805252122e-01 1.902353572680524560e-02 5.555031065268164481e-01
1.795605648005213159e-04 3.083857763816199338e+01 4.223619251502359617e-01 1.884266128611820565e-02 5.233585560999767239e-01
1.797117085024415716e-04 3.084041902627940601e+01 4.200712958447440637e-01 1.963862929309594108e-02 4.635517301180918648e-01
1.798592322728317060e-04 3.084223958079000738e+01 3.111177396634330350e-01 2.193537280910311596e-02 4.651072232026942088e-01
1.802702352623883808e-04 3.084552211085238582e+01 3.045919809203092576e-01 2.203082762138645206e-02 5.472868712670209135e-01
1.803483480548233949e-04 3.084695532642845706e+01 4.324526603150968262e-01 1.915109013964577667e-02 5.171417438425869317e-01
1.803475043768442180e-04 3.084795064837089740e+01 3.262478964151815375e-01 1.901001913753681827e-02 5.144046508765943715e-01
1.803504128447297222e-04 3.084896677526127462e+01 3.531905807106986428e-01 2.137254812551192540e-02 5.719119077987331323e-01
1.802688180182056656e-04 3.084951424904562600e+01 3.468338779443689845e-01 2.277249667157798391e-02 5.460413066613210020e-01
1.801157875570467103e-04 3.084966498707389349e+01 3.512959211987494168e-01 1.971246945418037022e-02 5.750089601579232435e-01
1.801265521798935143e-04 3.085072475030359840e+01 3.326567193235548392e-01 2.236162066045872115e-02 5.564122652154596116e-01
1.799527278384587068e-04 3.085075927206264623e+01 4.326799825232135466e-01 1.922168583156057264e-02 5.211002197085693455e-01
1.803615806110534881e-04 3.085402869594331321e+01 3.442983804089427280e-01 2.302854767931492366e-02 4.788018743153997780e-01
1.808316019443536595e-04 3.085763130098300167e+01 3.238037900531327007e-01 2.349993366554945298e-02 5.230648215014416236e-01
1.809502124570609033e-04 3.085928700291292159e+01 3.972158449942772007e-01 1.857966749399195955e-02 5.206725973143591091e-01
1.808417853880371835e-04 3.085968761391086446e+01 3.756474060067580001e-01 2.216495086181631893e-02 4.738721270977918065e-01
1.817262628522170714e-04 3.086556658337883619e+01 3.262954928373917873e-01 2.270785997371352338e-02 5.483627101851906716e-01
1.817273359986700117e-04 3.086657248865233782e+01 3.484093891182052372e-01 2.039103352106436465e-02 4.398845572869429232e-01
1.815561535475465930e-04 3.086663007057543950e+01 4.280813391226378495e-01 1.911932223728804447e-02 5.305007025357505457e-01
1.816829760982927283e-04 3.086832835743689429e+01 3.234035373683508130e-01 2.274418490755745342e-02 5.467474952717366055e-01
1.817927017431835649e-04 3.086993211529423320e+01 3.786860199923330894e-01 1.978374464803671351e-02 4.400985706323954916e-01
1.816216391220527003e-04 3.086999069601310453e+01 3.436119335474887015e-01 1.875760770059912985e-02 5.068786763828658781e-01
1.821493189768041109e-04 3.087389186342691971e+01 3.327799141422650431e-01 2.068860732313277176e-02 4.451254900474410636e-01
1.822179024340980509e-04 3.087526831583028297e+01 3.434022737053011864e-01 2.116318355914110702e-02 4.446323659813597451e-01
1.830840082646412745e-04 3.088101018784391272e+01 3.128336942189307024e-01 1.934744900801269735e-02 5.194256291437034934e-01
1.829553726540777611e-04 3.088130733660678118e+01 3.119974969855369706e-01 2.341176714506340573e-02 5.130347578713427836e-01
1.833550930491892935e-04 3.088448975065819013e+01 3.672460850462861970e-01 2.080179309853848885e-02 5.761740347809438667e-01
1.835413819511069289e-04 3.088650523557352301e+01 4.280474121158936995e-01 1.896323455848133652e-02 5.103949316646020362e-01
1.836309744287191665e-04 3.088799324877949459e+01 3.457070815781856932e-01 1.877977239369345991e-02 4.929119874138802593e-01
1.834711165019500335e-04 3.088812233062989776e+01 4.098524777437401179e-01 2.096731834439080969e-02 4.802583507278367358e-01
1.836635755755942727e-04 3.089017076922982596e+01 3.861000550356986638e-01 2.091507891935419361e-02 5.670134982366604737e-01
1.835414699781976724e-04 3.089050571517691424e+01 4.223370613228578097e-01 2.057111772467784191e-02 4.981059420212169964e-01
1.834966597211515479e-04 3.089126154295804838e+01 3.822460130470661244e-01 1.855071387727352111e-02 5.154409323196389447e-01
1.835836856011347504e-04 3.089273569464022273e+01 3.408095796463291860e-01 1.884618515771881511e-02 5.270863477808573894e-01
1.838234668290489738e-04 3.089504095644784343e+01 4.060304923523493370e-01 1.865680530720757041e-02 5.241342345118311652e-01
1.842863191221662505e-04 3.089855570913687188e+01 4.116984695445850551e-01 1.985775980841095190e-02 4.563695958567396405e-01
1.853494740300404438e-04 3.090530817066408531e+01 3.751363830772648233e-01 1.910981982877290458e-02 4.530537850266256883e-01
1.852387977642137428e-04 3.090571087022291863e+01 3.639947383272144621e-01 2.018232823767964965e-02 5.794108928249623869e-01
1.852929111667302154e-04 3.090700295536217368e+01 4.010855053587680796e-01 2.078325880273933918e-02 5.566525626887250944e-01
1.853766187166356867e-04 3.090845461132296634e+01 2.954151682712983229e-01 2.224353365564930504e-02 5.297276285697439802e-01
1.851922380321630837e-04 3.090845948884394545e+01 3.362476294825392786e-01 2.295393419563034748e-02 5.424988768399412464e-01
1.852704780021815849e-04 3.090988187937230691e+01 3.995295422935901120e-01 1.914672921437963332e-02 4.560389797532314882e-01
1.851082289387724709e-04 3.091000575409432827e+01 3.886357839641046419e-01 1.951630770723964889e-02 4.449876305165560986e-01
1.852841625103607151e-04 3.091195573896918347e+01 3.864034288026395592e-01 1.969520432705507487e-02 4.427159253512901183e-01
1.852985088800720873e-04 3.091303316498408549e+01 4.088108193189425865e-01 2.090648854181319585e-02 5.410762355302707327e-01
1.863377381901177990e-04 3.091962590265190158e+01 2.995464141365840050e-01 2.288275380174359386e-02 5.144391724756252060e-01
1.863274788853682567e-04 3.092057084355712959e+01 3.492615566555867246e-01 1.876210320668050824e-02 5.276002120805677320e-01
1.880018639352385118e-04 3.093051695611352159e+01 3.576053457870402852e-01 1.942143300101714654e-02 4.477614907624655749e-01
1.884615613752311960e-04 3.093395914644366940e+01 3.015788367862657915e-01 2.121945622167536669e-02 4.700260962020281208e-01
1.888383975905336403e-04 3.093695668888517503e+01 3.693464029458990994e-01 2.264855923440268343e-02 4.894160885169759889e-01
1.887011869739852799e-04 3.093722982140849354e+01 4.210970863701264388e-01 2.019740926668496528e-02 4.756165465519238134e-01
1.891556991029944219e-04 3.094063555948005728e+01 3.691191135499361509e-01 1.940051459521654684e-02 4.460213049999027790e-01
1.890342184075437932e-04 3.094099312723105299e+01 3.025546280398202503e-01 1.979272941631215685e-02 5.255176417196182337e-01
1.891250620150255232e-04 3.094247357879700644e+01 3.132744326554461334e-01 2.214028853310522071e-02 4.675532025455806928e-01
1.890816710962591721e-04 3.094324412270773905e+01 3.538468772380091165e-01 2.304087590619028486e-02 5.295601903123163812e-01
1.889674319253891539e-04 3.094363976113970693e+01 2.942081337418481768e-01 2.047750509216194822e-02 5.309973512701655629e-01
1.888332853641480689e-04 3.094392961655427143e+01 3.812237424731981794e-01 1.889233845529138603e-02 5.543960009340693773e-01
1.889251528522085087e-04 3.094541599875293514e+01 3.973197760857614669e-01 1.873219297149310292e-02 5.392667827382207069e-01
1.894760930370784481e-04 3.094932793723177156e+01 4.246124106178471025e-01 1.927940757862144777e-02 4.768450072133287310e-01
1.899207396540250105e-04 3.095267190419308179e+01 3.949867951696729440e-01 2.162722921751524321e-02 5.334886353735517339e-01
1.902471072654886698e-04 3.095538887049775667e+01 3.046237684105203569e-01 1.967806070088227652e-02 5.226252460112794651e-01
1.904015107976278368e-04 3.095720013597085085e+01 3.420304982826572471e-01 1.906089912968552194e-02 5.477191055757554272e-01
1.902279283616495245e-04 3.095728805492743163e+01 3.624010332346008223e-01 2.134120490143309734e-02 5.694863030562116180e-01
1.902567284161677452e-04 3.095843944108221990e+01 3.963132589924662774e-01 2.026822967366308931e-02 5.686297740391642597e-01
1.906549269374953012e-04 3.096153020759348351e+01 4.316923147195950161e-01 1.956131142107831247e-02 5.243277025924759638e-01
1.906000687245092357e-04 3.096224243057291403e+01 3.529303047655797942e-01 2.324366153787578437e-02 5.054110589166662670e-01
1.907606889449843372e-04 3.096408478378698703e+01 3.778421355734013498e-01 1.874086363853351769e-02 5.430407543383344304e-01
1.913229805109300532e-04 3.096802807614319875e+01 4.035895214451791779e-01 2.012067801740158313e-02 4.525959270966390946e-01
1.914851741045085071e-04 3.096987546458740326e+01 3.921870781049575649e-01 1.944227834400812788e-02 4.479720271287446209e-01
1.913197736767246169e-04 3.097001131463827051e+01 4.267576846060989193e-01 2.023074602661348309e-02 4.983008655304045909e-01
1.918284584917934210e-04 3.097366660609591804e+01 4.007878589001623859e-01 1.908064371173405147e-02 4.601091166765272078e-01
1.916788091754413636e-04 3.097388618112583458e+01 4.120802531602753005e-01 2.000482940786583314e-02 5.574923146975311328e-01
1.915481448596835371e-04 3.097420426499522250e+01 4.199476586265387112e-01 1.991752161617390410e-02 4.688052563313475640e-01
1.917843708695850615e-04 3.097643675130990459e+01 4.328522971516849394e-01 1.936721819686650775e-02 5.081843008474752343e-01
1.917526247843217755e-04 3.097727120751258667e+01 3.841525429234765587e-01 2.216694098475373298e-02 5.239966680393305376e-01
1.916352631126291004e-04 3.097765897285904657e+01 3.452520876214639767e-01 2.336264682106368659e-02 5.170612268759533503e-01
1.914742668538457597e-04 3.097781850163258355e+01 3.625853373799124979e-01 2.167967257432727377e-02 4.545228235623506308e-01
1.916965314749658866e-04 3.097997863516582129e+01 3.731760667132694720e-01 2.251767092740986770e-02 5.268746475212682245e-01
1.918892529315934675e-04 3.098198347674586728e+01 3.312044674276846679e-01 1.907775581250626198e-02 5.349270264563648070e-01
1.917350951904149916e-04 3.098217978558167829e+01 4.107868150665435758e-01 1.948831070028172671e-02 5.590930270612188835e-01
1.916244724399308928e-04 3.098260266288593812e+01 3.658090820431588730e-01 2.205735932671170491e-02 4.645830931320104051e-01
1.919715668897512147e-04 3.098541235072919164e+01 4.243964347581450913e-01 2.000037075578474724e-02 5.375421932596230468e-01
1.922994566530537191e-04 3.098811890585716355e+01 3.581089159974900626e-01 2.103651267101754041e-02 4.441432856791156514e-01
1.925070706183309175e-04 3.099019796232168744e+01 3.338901212144048669e-01 1.954656306809407842e-02 4.575328877567659269e-01
1.923996573827896415e-04 3.099063983625885044e+01 3.807394383192642673e-01 2.127294865875435995e-02 4.556028256724425352e-01
1.923466399728467210e-04 3.099136423953112285e+01 3.301962506051748791e-01 1.932489710252730322e-02 5.498634555112721367e-01
1.921617913633042244e-04 3.099140275932045085e+01 3.818705942957274502e-01 2.194611473103948163e-02 4.765440233452611363e-01
1.923495780656265869e-04 3.099337951440330130e+01 4.044360858899812561e-01 2.136257189322340530e-02 4.965978357315393721e-01
1.933546693318019170e-04 3.099959124617961947e+01 4.037536556668590570e-01 2.018949530555267866e-02 5.631133262958095687e-01
1.934868750858906154e-04 3.100127475993942028e+01 3.663545763350973816e-01 2.240087537062981915e-02 5.418369113900159961e-01
1.933696084286244698e-04 3.100166850585887346e+01 3.550963616168564818e-01 1.903451639997253905e-02 5.544801867357415093e-01
1.932203333988980582e-04 3.100189624035998293e+01 3.805888128580197094e-01 2.112040710259869072e-02 5.649273299983200713e-01
1.930292469191475884e-04 3.100190679464883203e+01 2.979813474368232518e-01 2.197218351672113393e-02 4.821840973063594160e-01
1.929652573218136710e-04 3.100257523760738820e+01 3.459533623662724433e-01 2.212901421158324639e-02 5.585880349323549821e-01
1.933543414336634254e-04 3.100558955034047415e+01 4.039550981722513923e-01 2.134809654089236258e-02 4.934653418524928559e-01
1.938194406316550193e-04 3.100899208606605839e+01 4.077843072205198371e-01 1.939300801124605247e-02 4.573480794494698687e-01
1.936910433548614619e-04 3.100932940834869100e+01 4.234328250888445000e-01 2.014417940501606399e-02 5.346562552994381656e-01
1.938330401100075181e-04 3.101106224931295685e+01 3.426361696370497922e-01 2.331316990095332400e-02 4.949974575123129994e-01
1.936613489675089708e-04 3.101117608859128438e+01 3.531769918270271646e-01 2.042892233107841335e-02 4.406796234940717483e-01
1.940987041996094836e-04 3.101443189299398284e+01 3.471596441639269726e-01 2.329840154769187086e-02 5.001926052717973192e-01
1.939626089945057546e-04 3.101473048212896799e+01 4.226550478044814319e-01 2.042094113076712777e-02 4.949203093861769265e-01
1.939855500728572253e-04 3.101584875091226934e+01 3.659016157692067672e-01 2.184517502351230461e-02 5.577566593269435158e-01
1.943767703540271070e-04 3.101886346960625929e+01 3.528010696056547713e-01 1.892383758994798520e-02 5.458095154992594900e-01
1.942793599634166598e-04 3.101936220185282878e+01 2.946863528416888145e-01 2.040991474684533680e-02 5.284255084616893416e-01
1.949675705375143600e-04 3.102389831858127422e+01 4.126318479740215261e-01 1.874659713173952580e-02 5.180842036949597773e-01
1.956603840312391620e-04 3.102844550055873185e+01 3.910563077695392020e-01 2.158423439839813468e-02 5.409622586338079797e-01
1.965392158874813367e-04 3.103392706212750340e+01 2.978692499749568401e-01 2.007364737529951024e-02 4.960750623309402307e-01
1.975634925062604301e-04 3.104012509250512153e+01 3.963151097387471733e-01 2.086089306971024293e-02 4.600198011508440099e-01
1.980967397592655721e-04 3.104382057480222556e+01 3.911300361173894458e-01 2.161128020739844224e-02 5.391978869803096819e-01
1.979609033524018155e-04 3.104413463216457103e+01 3.039948606930545916e-01 2.124934341979949418e-02 5.507248257495958033e-01
1.978709962777467984e-04 3.104468036318682778e+01 3.882111593943181616e-01 2.203207365644695506e-02 5.007368272276710996e-01
1.978676731990796603e-04 3.104566356887823986e+01 4.045678789771144368e-01 2.032924375083112675e-02 5.595309182281331672e-01
1.978474860808374645e-04 3.104656154034692861e+01 3.631661162264261944e-01 2.020143929608719108e-02 5.777495335980138425e-01
1.981207173787973507e-04 3.104894160742776421e+01 3.168408672722837216e-01 1.954182672901609574e-02 4.775769081098094060e-01
1.980719479490029259e-04 3.104969541695373891e+01 4.309883441681012783e-01 1.958486909823427616e-02 5.202281984949537197e-01
1.989720151193924511e-04 3.105522926607831380e+01 3.505293665447161144e-01 2.109369317693028656e-02 5.728221040339491754e-01
1.988614628171850405e-04 3.105567349432362789e+01 3.615732183833241797e-01 1.906720792305466317e-02 5.578678308230425875e-01
1.989426663654382998e-04 3.105708175328035736e+01 3.450978704418461440e-01 2.042170761970018428e-02 5.756005326992074123e-01
1.990729219753690506e-04 3.105873627847181240e+01 3.916772031634541129e-01 1.861291048709338980e-02 5.177659819273878750e-01
1.994704427499751503e-04 3.106173114749545050e+01 3.180152384662359721e-01 2.325024602624151115e-02 5.251418425078587804e-01
1.995863889042684587e-04 3.106331224847335193e+01 3.081546133666559495e-01 2.295251945616239020e-02 5.268740969944463171e-01
1.994054537527297996e-04 3.106340528675335122e+01 3.578111302831641916e-01 1.903812744782333241e-02 5.548319777691353982e-01
1.992624637246654014e-04 3.106368794769531405e+01 3.738390558529698926e-01 2.215720882785193746e-02 5.412352261307271650e-01
