logz logzerr logvol nlive logl logwt insert_order
-1.426837163271793979e+05 1.073116929553039881e+03 -1.400000000000000966e-01 1.000000000000000000e+03 -1.401443925231742032e+05 -1.401514407784115174e+05 1.387999999999999901e+00
-1.401514407784115174e+05 1.318582951718963386e+03 -1.410000000000000975e-01 1.000000000000000000e+03 -1.392087646419559605e+05 -1.392158138971932640e+05 4.779999999999999805e-01
-1.392158138971932640e+05 1.524475609373570478e+03 -1.420000000000000984e-01 1.000000000000000000e+03 -1.386310824123786297e+05 -1.386381326676159515e+05 8.379999999999999671e-01
-1.386381326676159515e+05 1.620512550561903481e+03 -1.430000000000000993e-01 1.000000000000000000e+03 -1.382877488752960344e+05 -1.382948001305333455e+05 9.199999999999999845e-02
-1.382948001305333455e+05 1.297154332348580056e+03 -1.440000000000001001e-01 1.000000000000000000e+03 -1.379206415248424164e+05 -1.379276937800797459e+05 7.940000000000000391e-01
-1.379276937800797459e+05 1.592672188259697350e+02 -1.450000000000001010e-01 1.000000000000000000e+03 -1.372959185727954318e+05 -1.373029718280327506e+05 1.223999999999999977e+00
-1.373029718280327506e+05 3.082057106503135060e+02 -1.460000000000001019e-01 1.000000000000000000e+03 -1.370787223861510865e+05 -1.370857766413883946e+05 1.814000000000000057e+00
-1.370857766413883946e+05 3.588386141705672117e+02 -1.470000000000001028e-01 1.000000000000000000e+03 -1.366796093165444327e+05 -1.366866645717817592e+05 2.560000000000000053e-01
-1.366866645717817592e+05 3.672304093223339123e+02 -1.480000000000001037e-01 1.000000000000000000e+03 -1.361533273502013762e+05 -1.361603836054386920e+05 1.624000000000000110e+00
-1.361603836054386920e+05 3.877204912210988823e+02 -1.490000000000001046e-01 1.000000000000000000e+03 -1.358269768457586179e+05 -1.358340341009959229e+05 2.079999999999999905e-01
-1.358340341009959229e+05 9.028567982279683690e+01 -1.500000000000001055e-01 1.000000000000000000e+03 -1.352866790971904702e+05 -1.352937373524277937e+05 9.080000000000000293e-01
-1.352937373524277937e+05 2.664864544262095478e+02 -1.510000000000001064e-01 1.000000000000000000e+03 -1.349375712288595969e+05 -1.349446304840969096e+05 5.199999999999999761e-02
-1.349446304840969096e+05 2.614454916146072492e+02 -1.520000000000001072e-01 1.000000000000000000e+03 -1.332969539759011241e+05 -1.333040142311384261e+05 1.737999999999999989e+00
-1.333040142311384261e+05 8.617648614930542408e+02 -1.530000000000001081e-01 1.000000000000000000e+03 -1.321523281578483875e+05 -1.321593894130857079e+05 1.852000000000000091e+00
-1.321593894130857079e+05 1.161056396634877274e+03 -1.540000000000001090e-01 1.000000000000000000e+03 -1.320371614527974743e+05 -1.320442237080347841e+05 1.147999999999999909e+00
-1.320442237080347841e+05 9.428106626361358167e+02 -1.550000000000001099e-01 1.000000000000000000e+03 -1.318414165811101557e+05 -1.318484798363474838e+05 9.539999999999999591e-01
-1.318484798363474838e+05 5.141845924785338866e+02 -1.560000000000001108e-01 1.000000000000000000e+03 -1.307736795563729829e+05 -1.307807438116103003e+05 5.180000000000000160e-01
-1.307807438116103003e+05 5.682704135288423686e+02 -1.570000000000001117e-01 1.000000000000000000e+03 -1.301721218173754460e+05 -1.301791870726127672e+05 1.139999999999999902e+00
