weight logl sigma l a b
9.715680787257252243e-06 8.058117928507755323e+01 1.870311214239012698e-01 3.198994975982374228e-02 5.750511068297537998e-01 5.022232546934687347e-01
9.716076866517132005e-06 8.058122005125702003e+01 1.802466582754136404e-01 3.123420723848098143e-02 5.716657065638716118e-01 5.011867665377832681e-01
9.716289985036884928e-06 8.058124198564323137e+01 1.811336664131825147e-01 3.228842529108321563e-02 5.717292620417863125e-01 5.036727161558861576e-01
9.717266211367623786e-06 8.058134245375330806e+01 1.867847316396620827e-01 3.243222234175224816e-02 5.744107366869226627e-01 5.014921684006633518e-01
9.717297395642817632e-06 8.058134566290951284e+01 1.841167790300130280e-01 3.097613493420681499e-02 5.717189553797753510e-01 5.001961951114666238e-01
9.717402851140003310e-06 8.058135651519906162e+01 1.898012117629751527e-01 3.124644364647040720e-02 5.742952026608770799e-01 5.022799412483387460e-01
9.718110805535383573e-06 8.058142936682605750e+01 1.799008575012290834e-01 3.181854437816613451e-02 5.712366925013870889e-01 5.013279953352501872e-01
9.719393378951300135e-06 8.058156133576667912e+01 1.772972373720890782e-01 3.197909339978192295e-02 5.728332175615097333e-01 5.018569391096678878e-01
9.719663791367734196e-06 8.058158915732346372e+01 1.846889061224388229e-01 3.127764914039180694e-02 5.713696017227120061e-01 5.040183025490633240e-01
9.721280906751886985e-06 8.058175551913488732e+01 1.843955316045473580e-01 3.098355956543837400e-02 5.712706017132909153e-01 5.030690046201826693e-01
9.722400385115530523e-06 8.058187067000041282e+01 1.883480317742824706e-01 3.124909216588080130e-02 5.730896754423415729e-01 5.042796735464072366e-01
9.723622618807078457e-06 8.058199637526085723e+01 1.810949394248110855e-01 3.130146564858130032e-02 5.713814143375439691e-01 5.008793344184246932e-01
9.725127566366482897e-06 8.058215113559744225e+01 1.856822672826503318e-01 3.158568672919664228e-02 5.741820866442306492e-01 4.991048148727713074e-01
9.725288556988751165e-06 8.058216768954891052e+01 1.851838508730779265e-01 3.268386157040492623e-02 5.736315925180787145e-01 5.027828301642377484e-01
9.725665943863521002e-06 8.058220649349293296e+01 1.832430741108894423e-01 3.187716173475491077e-02 5.752029819269706135e-01 5.030540399002748631e-01
9.726116069733534440e-06 8.058225277468915237e+01 1.906483956173412042e-01 3.115574555209903174e-02 5.735945688699959355e-01 5.021031006734648638e-01
9.726669494579728899e-06 8.058230967397943800e+01 1.850299636234233325e-01 3.094296511433304933e-02 5.742919837854685294e-01 5.035491731691005279e-01
9.727095086001906430e-06 8.058235342812486124e+01 1.851427674616286378e-01 3.145264727381655301e-02 5.751756202083725400e-01 5.003745009619975370e-01
9.728258881608630354e-06 8.058247306569198543e+01 1.901302926527804471e-01 3.202442168247129906e-02 5.730736032303186400e-01 5.024546429653482527e-01
9.729764311998842667e-06 8.058262780190318608e+01 1.824013633105791288e-01 3.235867082849978871e-02 5.750763137852993312e-01 5.013584553049862391e-01
9.729992082047575179e-06 8.058265121124543384e+01 1.838380819520589182e-01 3.273664197441574636e-02 5.734749280987795350e-01 5.004581699646009074e-01
9.730393900519222243e-06 8.058269250728879740e+01 1.875884858600891381e-01 3.251440893089167783e-02 5.728371415761787100e-01 5.010789368289774171e-01
9.731592714463271717e-06 8.058281570272298211e+01 1.855326671415091500e-01 3.086471995325167084e-02 5.727179364611696410e-01 4.997643550628239062e-01
9.733179926113887462e-06 8.058297878828102512e+01 1.910446608810573987e-01 3.128137674586981692e-02 5.727254070315190848e-01 5.022552495935987960e-01
9.734161988922996218e-06 8.058307968164533008e+01 1.880639272953768815e-01 3.144509655803833653e-02 5.710067086922940849e-01 5.012786495766241579e-01
9.735054390106448444e-06 8.058317135469130221e+01 1.783080920539744096e-01 3.223525545845627033e-02 5.741097696473005385e-01 5.023827811428452916e-01
9.736319998950385552e-06 8.058330135155956953e+01 1.821581439158209970e-01 3.215739945019735480e-02 5.742052268304862483e-01 4.993141676514904481e-01
9.736874808658197957e-06 8.058335833344810339e+01 1.811508297617332452e-01 3.267703540045140825e-02 5.729467745690079994e-01 5.001989746011982207e-01
9.738765344196007135e-06 8.058355247705816282e+01 1.847878093226702489e-01 3.081194168302633235e-02 5.742818070262790675e-01 5.030144789674759753e-01
9.739210472612765387e-06 8.058359818287698317e+01 1.789494278223217327e-01 3.154774427878462295e-02 5.736589240972401749e-01 5.033652740303897755e-01
9.741979126403138502e-06 8.058388242155706394e+01 1.841528820502162933e-01 3.142523920562378253e-02 5.711308456264287958e-01 5.037857793089971503e-01
9.742534871570270302e-06 8.058393946636375915e+01 1.838703353166549481e-01 3.090421257734973434e-02 5.738865549497251806e-01 4.999261587418579733e-01
9.742609365895754805e-06 8.058394711263258614e+01 1.816945490547242636e-01 3.154302138263963967e-02 5.736997092383361307e-01 4.990960548016702969e-01
9.742649317727145356e-06 8.058395121335631472e+01 1.897991221669068085e-01 3.109308523751488917e-02 5.717645934276924802e-01 5.019979856185273759e-01
9.743463583714172976e-06 8.058403478733453085e+01 1.820877537626197085e-01 3.119310280794052037e-02 5.711169536568704297e-01 5.017425223704933268e-01
9.743540142115254186e-06 8.058404264471498379e+01 1.850463558605553727e-01 3.202980485196622179e-02 5.728534173894441750e-01 5.047317271823161811e-01
9.743673874942419315e-06 8.058405636990187304e+01 1.788068661512841329e-01 3.183826420279795011e-02 5.729254245965423875e-01 5.036664974889373259e-01
9.745413451833954431e-06 8.058423488794809941e+01 1.830616430573759890e-01 3.114557205952416322e-02 5.728039363829786623e-01 5.044314221333623394e-01
9.745441649560592344e-06 8.058423778137955651e+01 1.867631850122687398e-01 3.097717321384195477e-02 5.742635421604704860e-01 5.034708742872373577e-01
9.745667807096377455e-06 8.058426098760455147e+01 1.813204435098045575e-01 3.192385437214647487e-02 5.746393978317581031e-01 4.996989860311137344e-01
9.746131034176320370e-06 8.058430851806429018e+01 1.869363400253884200e-01 3.082836515963885068e-02 5.733684138710751776e-01 5.000317274822168034e-01
9.746390573167276281e-06 8.058433514766062444e+01 1.795882750136944539e-01 3.111376056488485836e-02 5.738370193355490922e-01 5.022260683699523165e-01
9.750005309605924513e-06 8.058470595839936834e+01 1.803097733095945232e-01 3.160939059000965334e-02 5.728769260125288199e-01 4.993856675945554380e-01
9.750304804347307769e-06 8.058473667532024365e+01 1.841331373904062096e-01 3.172701677017232547e-02 5.719977642069741242e-01 4.991089051403200250e-01
9.752070758232866507e-06 8.058491777673373235e+01 1.848611296740118315e-01 3.074911682321794515e-02 5.738459951949871352e-01 5.032592892890708214e-01
9.753017737547929429e-06 8.058501487747911085e+01 1.805217431376740789e-01 3.244909603633109457e-02 5.745809748641760306e-01 5.008089075205101048e-01
9.753640301437096596e-06 8.058507870839142129e+01 1.814981874577533405e-01 3.274963147295748001e-02 5.721158662249890003e-01 5.020267708427077480e-01
9.755409142410669671e-06 8.058526004382588326e+01 1.870956945895581869e-01 3.242980039900286021e-02 5.717930543599675230e-01 5.014796527811358207e-01
9.755442775774728168e-06 8.058526349148303325e+01 1.790663405268759778e-01 3.118959804851377873e-02 5.730429184782667162e-01 5.025650286291258872e-01
9.755467376422822173e-06 8.058526601321553073e+01 1.903755324946797001e-01 3.136614932568844438e-02 5.720493226720044788e-01 5.027668081703515757e-01
9.758134260778664667e-06 8.058553934916058381e+01 1.811428800337862577e-01 3.232181717752957706e-02 5.749630815036156362e-01 5.020251947309974927e-01
9.758243933667165536e-06 8.058555058822220474e+01 1.890675915297365950e-01 3.125638728653933746e-02 5.713287137912614888e-01 5.016736094541008883e-01
9.758860852715128467e-06 8.058561380651762818e+01 1.824181247863569388e-01 3.243856613692054636e-02 5.715615426770548346e-01 5.004993657999404766e-01
9.759958032995101038e-06 8.058572622933250784e+01 1.895180005835510606e-01 3.206274840915682156e-02 5.723594485880608707e-01 5.028174423104370128e-01
9.760193695223580123e-06 8.058575037486495773e+01 1.848477188116884329e-01 3.234183021407707054e-02 5.730805157232248259e-01 4.993266062698181740e-01
9.760658695123781349e-06 8.058579801621698380e+01 1.789883796235176849e-01 3.152516249197305498e-02 5.723390633160543306e-01 5.004607926311616106e-01
9.761294348697651351e-06 8.058586313814127777e+01 1.855931829300048186e-01 3.231546125141929876e-02 5.711222809792330102e-01 5.018453961110259653e-01
9.761351821039375044e-06 8.058586902590272416e+01 1.863491615732679463e-01 3.234656079610299245e-02 5.726401336751313353e-01 4.997519977003685998e-01
9.761882010096288421e-06 8.058592333955400022e+01 1.843292374995954275e-01 3.106829370121315728e-02 5.710789637450424117e-01 5.013087369250693870e-01
9.763748806543260270e-06 8.058611455452371786e+01 1.861241789331266328e-01 3.228838903806218602e-02 5.743229370925511112e-01 5.000824480667422911e-01
9.764305365459211849e-06 8.058617155548358824e+01 1.878768964417219522e-01 3.086709665559451976e-02 5.717251974667941772e-01 5.028313198387630578e-01
9.765776388346908334e-06 8.058632219723808987e+01 1.885858063680417029e-01 3.073659935045171265e-02 5.735327799344321908e-01 5.014114598535596157e-01
9.769477004736813877e-06 8.058670106270348299e+01 1.848641816046928121e-01 3.277172966355423184e-02 5.727374125423357887e-01 5.014036339632296224e-01
9.769750344145660352e-06 8.058672904123139347e+01 1.782854813263149152e-01 3.167430054004346379e-02 5.734981422339421320e-01 5.004672245502855832e-01
9.770875876330254828e-06 8.058684424042441208e+01 1.887593357464472654e-01 3.148089754993423084e-02 5.722334005907483423e-01 5.040502916127679311e-01
9.772366926705450870e-06 8.058699683028814320e+01 1.854384246904122735e-01 3.233202675568962875e-02 5.720122358742678603e-01 4.998711853363045909e-01
9.773020871216036887e-06 8.058706374576892983e+01 1.777916429075340754e-01 3.203905583437399035e-02 5.725437370120404212e-01 5.024742194696593112e-01
9.773854716757313717e-06 8.058714906329581140e+01 1.861958080141233873e-01 3.202928464461527597e-02 5.751494576068032494e-01 5.015010035219054085e-01
9.774363718955082016e-06 8.058720113987757827e+01 1.831516673062058287e-01 3.083205664545086641e-02 5.716574081911617311e-01 5.021791260759372877e-01
9.776458690437594355e-06 8.058741545019626074e+01 1.778500512452124149e-01 3.166945577126804856e-02 5.737654380625132333e-01 5.019212168738257374e-01
9.776555511881030095e-06 8.058742535367635185e+01 1.881735534464520909e-01 3.077069293016101645e-02 5.739564216404281494e-01 5.016908495573255689e-01
9.777328983978815358e-06 8.058750446553756319e+01 1.835980756148886395e-01 3.116288862832417711e-02 5.722313216477306064e-01 5.043415978159759838e-01
9.777980891436410487e-06 8.058757113872883338e+01 1.803345715933692972e-01 3.101146096273770317e-02 5.727879640225657099e-01 5.008089912890665296e-01
9.779289122359663576e-06 8.058770492334440405e+01 1.831460124416861568e-01 3.079180435082055217e-02 5.733099684698343967e-01 5.034110314981846690e-01
9.781246173456194305e-06 8.058790502534299094e+01 1.894961397818436533e-01 3.171441847096732880e-02 5.744088988032920451e-01 5.016494285408444886e-01
9.781460372515393396e-06 8.058792692405712899e+01 1.891383289027938619e-01 3.166352113338889024e-02 5.743294574933225372e-01 5.029302850303903893e-01
9.782608329710204285e-06 8.058804427768265555e+01 1.796012698353784964e-01 3.112418934237806689e-02 5.735755654932516157e-01 5.010204596323343251e-01
9.782762790747685805e-06 8.058806006690909385e+01 1.790589918066844977e-01 3.200791042508960987e-02 5.728993177869344811e-01 4.998320278146297091e-01
9.786211372469876877e-06 8.058841252092422280e+01 1.853294471779038943e-01 3.218464136565628991e-02 5.710507758018801283e-01 5.010705843059533038e-01
9.786387679935075991e-06 8.058843053666804224e+01 1.834895602179450746e-01 3.120034870729450696e-02 5.727325725550435065e-01 5.045103730223076122e-01
9.787952280083321612e-06 8.058859039903425980e+01 1.803853520411472233e-01 3.131370266131144886e-02 5.732989506549860392e-01 4.997702754040627138e-01
9.788102040361683202e-06 8.058860569938804019e+01 1.832362073154742699e-01 3.086490600740738124e-02 5.740228662683675154e-01 5.004123282584131971e-01
9.789039920918786558e-06 8.058870151322641107e+01 1.804092545690919036e-01 3.118627443544205041e-02 5.739535464236434903e-01 5.003581743245739677e-01
9.789797378328599946e-06 8.058877888834308578e+01 1.848990589430374309e-01 3.251968591845627587e-02 5.739009267199048914e-01 5.033273284219128563e-01
9.789807593555168022e-06 8.058877993179892485e+01 1.827084913397631627e-01 3.072343302232085488e-02 5.723387985699165403e-01 5.024048389147695026e-01
9.791551203998956462e-06 8.058895802060945357e+01 1.848459498763686815e-01 3.128666290178244713e-02 5.738484002251563743e-01 4.991748643848166744e-01
9.792068442090952175e-06 8.058901084415295202e+01 1.831955197647692768e-01 3.098639101953021627e-02 5.723271543330930022e-01 5.039263732504042359e-01
9.792526540400883729e-06 8.058905762564732811e+01 1.885031072462355628e-01 3.153871318014131453e-02 5.747997449927007008e-01 5.012991302681334416e-01
9.792651245981980887e-06 8.058907036033704685e+01 1.903000683908727675e-01 3.111600205811210565e-02 5.727606535269298416e-01 5.028328740454514056e-01
9.793503577225760618e-06 8.058915739439268577e+01 1.839478304786296425e-01 3.179891337295045334e-02 5.754307437035166561e-01 5.016935699472847565e-01
9.793825857875612082e-06 8.058919030144629403e+01 1.817614958195880592e-01 3.191385695963167707e-02 5.752870899294442175e-01 5.018973713810843673e-01
9.798216108407915864e-06 8.058963846816759258e+01 1.854895758400900152e-01 3.183210646561327600e-02 5.717631227615785905e-01 4.994442249373453047e-01
9.799163186624964834e-06 8.058973512172555331e+01 1.866754672916661750e-01 3.125901469612686612e-02 5.741230040132305756e-01 5.040441591829603052e-01
9.799305898192364929e-06 8.058974968526791827e+01 1.824542561058765666e-01 3.183279709622233861e-02 5.726186911429622661e-01 4.989801279015275703e-01
9.799316861470738982e-06 8.058975080404840696e+01 1.859446995198811570e-01 3.243692333286622709e-02 5.745192339801985515e-01 5.013825045339953546e-01
9.799320290680718924e-06 8.058975115399212541e+01 1.832670032498145141e-01 3.132942020405286160e-02 5.722348177851731554e-01 4.993180657685603596e-01
9.799632139614913694e-06 8.058978297701280269e+01 1.819301525251219576e-01 3.131194024670234943e-02 5.750087601217788169e-01 5.010580890406264309e-01
9.799816694410821527e-06 8.058980180966442219e+01 1.815769066143258226e-01 3.155559714067524696e-02 5.751855620568990801e-01 5.012443138865081416e-01
9.802233390609666505e-06 8.059004838552772298e+01 1.843286381062990142e-01 3.208720922404899312e-02 5.752756599817546723e-01 5.017488721782238370e-01
9.802643925623951527e-06 8.059009026643396112e+01 1.844972164201442721e-01 3.058300217544949670e-02 5.733104380167385328e-01 5.017351438235988503e-01
9.805670432226679022e-06 8.059039896269122494e+01 1.856286003522960026e-01 3.236714456237459181e-02 5.734661328035682848e-01 5.038877044817514639e-01
9.806041954847221988e-06 8.059043685052205319e+01 1.885913944545473953e-01 3.128706520418648301e-02 5.712684108044228104e-01 5.025775689476934538e-01
9.806808886344340183e-06 8.059051505756127654e+01 1.890534566524639248e-01 3.188291878938164653e-02 5.715710312593849096e-01 5.025809689382370049e-01
9.808663031747581157e-06 8.059070410683997920e+01 1.871219864441613923e-01 3.080237454858878940e-02 5.739930250635162379e-01 5.029004881406929917e-01
9.808735226417240262e-06 8.059071146710954281e+01 1.853832472540674348e-01 3.087725748865054534e-02 5.718932868607047304e-01 5.004370681789730435e-01
9.809664551599756203e-06 8.059080620727119992e+01 1.859938196776245445e-01 3.092029547967151473e-02 5.741920160797711059e-01 5.002677596548922301e-01
9.814239666920101913e-06 8.059127248710545643e+01 1.857579678140160173e-01 3.142032036387170518e-02 5.714515225856059422e-01 4.998775526684096082e-01
9.815107158256618136e-06 8.059136087428866801e+01 1.829262526303161995e-01 3.189200943104800179e-02 5.753248045845538172e-01 5.010495453791945497e-01
9.815946360991978858e-06 8.059144637176184744e+01 1.837243309142692904e-01 3.112059365256004961e-02 5.724817257031716844e-01 5.043216969508362846e-01
9.816252836306687708e-06 8.059147759346163298e+01 1.823964002135152196e-01 3.276879890612064555e-02 5.729191547112707505e-01 5.027870138895426111e-01
9.816716706669358260e-06 8.059152484768486602e+01 1.856588218846071392e-01 3.079122244712300532e-02 5.742500917812243255e-01 5.009742118215739781e-01
9.817711078163188299e-06 8.059162613624856419e+01 1.793336604555643143e-01 3.239568846238034816e-02 5.719630207539038169e-01 5.012546074031506427e-01
9.817780932450664849e-06 8.059163325135293121e+01 1.843960175961535386e-01 3.077997560995270748e-02 5.739334705876276699e-01 5.030762269555153487e-01
9.819281709891739118e-06 8.059178610287368372e+01 1.864259708040922059e-01 3.200177228067890844e-02 5.747584803414030885e-01 5.002844048209174055e-01
9.820435212358667067e-06 8.059190356917656572e+01 1.838951152009145051e-01 3.094234603535871847e-02 5.715707379754979556e-01 5.030872486403307198e-01
9.820612176451985843e-06 8.059192158899901415e+01 1.864054796318584395e-01 3.107758312408435628e-02 5.713626364842357974e-01 5.007169426582368521e-01
9.821093838046431558e-06 8.059197063378098846e+01 1.826681253965146690e-01 3.126655572066113636e-02 5.718513504195624764e-01 4.998338830623023088e-01
9.821439769701299500e-06 8.059200585649327309e+01 1.816085965196769514e-01 3.208071595551576644e-02 5.721705868009929752e-01 4.994540324563075395e-01
9.822616842857466367e-06 8.059212569662413728e+01 1.853139320082039243e-01 3.241883080156381103e-02 5.717581295431349853e-01 5.005155605600140056e-01
9.822710384552801196e-06 8.059213521967195959e+01 1.791772641869384397e-01 3.136381593796717243e-02 5.741961941965946226e-01 5.016837164411274141e-01
9.823506309625639672e-06 8.059221624545780571e+01 1.819500997672290898e-01 3.149428578213507579e-02 5.715369040398639022e-01 5.000537621824048262e-01
9.824306971937735023e-06 8.059229774687489112e+01 1.822001929649172403e-01 3.082118198973669843e-02 5.729259598660881858e-01 5.031088459574643013e-01
9.824815393882121900e-06 8.059234949696683259e+01 1.901028311503768775e-01 3.197016813886642550e-02 5.730081286680529518e-01 5.014691598442020393e-01
9.824821939359447331e-06 8.059235016318547196e+01 1.778381810067619362e-01 3.203779826597585867e-02 5.733952977070686519e-01 5.025742883373629510e-01
9.827281105795786906e-06 8.059260043323988043e+01 1.825208046079331015e-01 3.129070430610697562e-02 5.741413093053441274e-01 5.039560271920138224e-01
9.829257313915416153e-06 8.059280150710996793e+01 1.781724052152932614e-01 3.204000663238661117e-02 5.730956391965449370e-01 5.004910031045757268e-01
9.831753154015657976e-06 8.059305539437762889e+01 1.813455410449385796e-01 3.133869032374143188e-02 5.732517699339415573e-01 4.994556636784542869e-01
9.832612078833719786e-06 8.059314275288714668e+01 1.815465778482188153e-01 3.114993313648061271e-02 5.719894924186299523e-01 5.003403288759983303e-01
9.832663136802060583e-06 8.059314794559030304e+01 1.835341022734373884e-01 3.168295143198956304e-02 5.717830522961384609e-01 5.044153639991660887e-01
9.832952670071449947e-06 8.059317739122498381e+01 1.888926625985918872e-01 3.123149482432065194e-02 5.714077273822699699e-01 5.023528932027068183e-01
9.834053831309641706e-06 8.059328937178889873e+01 1.891623651486778745e-01 3.197002544664082763e-02 5.727938640959641114e-01 5.003242656080434392e-01
9.836941124019622676e-06 8.059358293017140795e+01 1.818698374755092773e-01 3.092150675159027057e-02 5.727689701345709539e-01 5.033532545058206908e-01
9.837049713571440854e-06 8.059359396906562267e+01 1.860137586022346801e-01 3.170024813167585803e-02 5.715702774310373879e-01 4.997203405838303025e-01
9.837074378534663534e-06 8.059359647641620938e+01 1.861237277862672068e-01 3.058557716444318050e-02 5.728044956678748356e-01 5.021279750898889338e-01
9.838719512509424225e-06 8.059376370056865824e+01 1.905635785093834356e-01 3.147056192709017652e-02 5.729628284945678107e-01 5.028068728334512683e-01
9.840694350204575092e-06 8.059396440143460438e+01 1.831848154923909899e-01 3.211498340539166441e-02 5.748664881896493606e-01 5.001156604946815909e-01
9.846822764203953986e-06 8.059458696995471882e+01 1.787945399910858268e-01 3.200560195951646092e-02 5.731150815410929189e-01 5.034503235895158024e-01
9.847188638852609816e-06 8.059462412588412406e+01 1.903402548795452010e-01 3.158183909521228294e-02 5.729582768380463431e-01 5.029987998046592246e-01
9.847492684196997297e-06 8.059465500176776231e+01 1.863347981809770626e-01 3.235861282488156770e-02 5.739193202324510690e-01 5.033081074623728668e-01
9.849469515138612653e-06 8.059485572621737504e+01 1.785984502998887169e-01 3.249735454588990186e-02 5.734614316584158988e-01 5.019566728200702821e-01
9.849612148021354675e-06 8.059487020738814067e+01 1.790317923680013190e-01 3.251342216276740388e-02 5.738398320937139196e-01 5.014038870321158026e-01
9.851493665998939657e-06 8.059506121372058374e+01 1.799101555530909224e-01 3.147785290122846052e-02 5.716238761335785679e-01 5.012506942392085385e-01
9.851715549015177583e-06 8.059508373624611011e+01 1.886711230171200793e-01 3.195687811363139702e-02 5.726114128386868840e-01 5.036822530349545080e-01
9.853151006389803185e-06 8.059522943196783729e+01 1.859289605359440989e-01 3.175766188370352655e-02 5.737386184875343798e-01 4.990996545853843558e-01
9.854668142309183664e-06 8.059538339480978664e+01 1.836042851760167904e-01 3.211828261829127035e-02 5.752186498112369373e-01 5.014673991380793616e-01
9.855588152006821510e-06 8.059547674820758800e+01 1.885610948549944210e-01 3.095842504401754430e-02 5.721866267659866390e-01 5.007511423010410079e-01
9.855789922287433232e-06 8.059549722067581001e+01 1.826135751298863241e-01 3.172235787002058299e-02 5.717862615068665111e-01 4.995390849425616064e-01
9.857944110206067249e-06 8.059571576759580580e+01 1.881820176732496019e-01 3.130483346121167715e-02 5.735220085790222466e-01 4.996960212075848839e-01
9.858086971039502192e-06 8.059573025944082758e+01 1.866850745514704035e-01 3.255994027327862445e-02 5.726355756148804321e-01 5.024323855243603143e-01
9.860532179058864366e-06 8.059597826950819410e+01 1.863053152057177198e-01 3.208339307992452705e-02 5.726772625805719441e-01 5.043137271892017548e-01
9.860901228314320914e-06 8.059601569571833579e+01 1.849876849744657159e-01 3.061678309151579652e-02 5.732819707412313281e-01 5.024261156570304365e-01
9.862356399564535314e-06 8.059616325463383646e+01 1.890735244543073623e-01 3.143788254735283005e-02 5.742600954316762207e-01 5.029105790586622104e-01
9.863666110999939538e-06 8.059629604485412813e+01 1.855801607577366730e-01 3.226956911411028167e-02 5.721717930825881426e-01 5.039388621474011343e-01
9.863944389144934638e-06 8.059632425690190871e+01 1.841160698561273568e-01 3.246752254535952703e-02 5.727959658636270213e-01 4.997281476092230723e-01
9.864460874915092372e-06 8.059637661650862128e+01 1.887326048576111748e-01 3.076213267598363124e-02 5.728715834283419905e-01 5.022300872361312729e-01
9.865313426868976620e-06 8.059646303938821177e+01 1.799860607960913073e-01 3.249820542748506347e-02 5.727428306595493401e-01 5.003247006804119046e-01
9.865953495960030144e-06 8.059652791804944627e+01 1.874852998525977366e-01 3.176033367863395629e-02 5.748988579393772280e-01 5.010561515913392050e-01
9.867304736104603256e-06 8.059666486858552048e+01 1.815530175110331434e-01 3.146384191162540644e-02 5.747455719002118046e-01 5.030783866696909579e-01
9.867500629269639837e-06 8.059668472114159954e+01 1.872264908587927268e-01 3.095395314009213514e-02 5.714572697247296551e-01 5.024161723153373060e-01
9.867674290060308005e-06 8.059670232025499104e+01 1.838538939125087535e-01 3.178923091348465763e-02 5.710359532202016197e-01 5.004878977610992541e-01
9.867852741244991137e-06 8.059672040451333430e+01 1.793323438653033897e-01 3.213409194254188139e-02 5.739888618452892999e-01 5.031990863089762511e-01
9.868698999673998861e-06 8.059680615996248321e+01 1.844771303229684745e-01 3.266192085717369714e-02 5.721211323825926565e-01 5.013197749197125797e-01
9.868912796756279201e-06 8.059682782388864553e+01 1.852212907204386083e-01 3.266091849804752395e-02 5.729240696409882982e-01 5.008133178848255262e-01
9.869491704307846173e-06 8.059688648187710669e+01 1.886459810832615547e-01 3.146137492298416855e-02 5.740988229649295338e-01 5.001840800190041625e-01
9.871065214851064450e-06 8.059704590094040100e+01 1.829216748927231795e-01 3.242787154058977828e-02 5.718445486850068926e-01 5.002540874442762409e-01
9.871315650788965089e-06 8.059707127132907090e+01 1.853540041152346440e-01 3.105857779557280249e-02 5.711337052946692250e-01 5.016859112092191264e-01
9.871544467729989831e-06 8.059709445104464010e+01 1.833559031946230822e-01 3.105891289667405200e-02 5.748292459956300116e-01 5.018704336906957275e-01
9.871755141406437627e-06 8.059711579232808276e+01 1.804533801143252125e-01 3.188093379376753800e-02 5.713281232256746112e-01 5.010445649044711347e-01
9.872594273198724953e-06 8.059720079201838416e+01 1.834243608748243604e-01 3.066113614468178594e-02 5.731376882169827436e-01 5.022768282330449807e-01
9.873112495404156346e-06 8.059725328162654989e+01 1.839919193470693215e-01 3.190969039337959723e-02 5.751788806504721796e-01 5.026648517165953622e-01
9.873376955190533852e-06 8.059728006712551007e+01 1.819652711877337292e-01 3.142232913360280128e-02 5.732627180239262543e-01 4.992570691329867860e-01
9.874705255823586848e-06 8.059741459164499133e+01 1.818459499848749938e-01 3.203948836057209787e-02 5.721627558938665592e-01 4.994658082164297186e-01
9.874791922852090595e-06 8.059742336827639519e+01 1.876486857581778078e-01 3.174398757558218043e-02 5.743102858377590048e-01 5.035615194194646982e-01
9.874883865395606226e-06 8.059743267906655717e+01 1.823064445826413360e-01 3.238418461698552853e-02 5.748043676275518266e-01 5.009972876986343859e-01
9.875535030647530381e-06 8.059749861845301666e+01 1.832141440321164161e-01 3.141812349373131891e-02 5.737737881939903861e-01 5.043872334604668772e-01
9.875565217493529122e-06 8.059750167517852049e+01 1.879218913966081983e-01 3.096815222751046759e-02 5.741106727578417779e-01 5.007858685646684460e-01
9.876289081575351667e-06 8.059757497098874524e+01 1.906850478939548232e-01 3.145723715169510687e-02 5.729597133744857018e-01 5.014476758095703923e-01
9.877573758901206613e-06 8.059770503945566134e+01 1.790400211442041978e-01 3.180269371865551697e-02 5.744140593141748852e-01 5.023783271235847669e-01
9.880459699684058852e-06 8.059799716780025847e+01 1.878518383575911443e-01 3.195597405293187226e-02 5.736392124770874901e-01 4.997831867352768853e-01
9.880730410249779952e-06 8.059802456600495191e+01 1.790281274123320110e-01 3.133816057704204294e-02 5.735469000170030363e-01 5.009836846991376769e-01
9.882982950273174326e-06 8.059825251305032623e+01 1.847134363201126395e-01 3.158085000669925285e-02 5.722487964457305676e-01 5.046295458392372479e-01
9.883042617877986898e-06 8.059825855044056198e+01 1.875417589505161964e-01 3.140651445165674321e-02 5.746677333946722532e-01 5.005072492636647441e-01
9.883786794816286798e-06 8.059833384596956307e+01 1.801968402162594241e-01 3.162161956675479252e-02 5.713836250650478066e-01 5.015138690116436315e-01
9.884285977497503763e-06 8.059838434989951850e+01 1.803360931016427526e-01 3.216953894958015508e-02 5.747622369978615531e-01 5.009683873150299060e-01
9.885076594114002195e-06 8.059846433392672793e+01 1.891794463267530424e-01 3.093805738889817553e-02 5.736419525577882705e-01 5.013602557079466226e-01
9.886281054105969533e-06 8.059858617280242754e+01 1.842052265005670875e-01 3.119260798652022382e-02 5.725719626086926972e-01 5.043986649505948217e-01
9.886698051443823618e-06 8.059862835130630287e+01 1.877329963421324743e-01 3.225255755387284456e-02 5.729522319468733915e-01 5.002622770304943067e-01
9.888684903855481944e-06 8.059882929329795331e+01 1.813664152903331772e-01 3.273667042948152917e-02 5.731632718754261502e-01 5.025829492514365393e-01
9.889951707727819425e-06 8.059895739149793314e+01 1.872363920737796783e-01 3.079749519862141210e-02 5.740406570990332913e-01 5.014400227601785165e-01
9.891359418995119537e-06 8.059909971889581470e+01 1.891630135834508342e-01 3.188735503258660620e-02 5.740145127946553183e-01 5.009345610903106483e-01
9.892390973025291250e-06 8.059920400185639267e+01 1.862843289557081783e-01 3.162293131790590989e-02 5.717680552451908094e-01 4.996523595881947610e-01
9.893719032857216226e-06 8.059933824348686926e+01 1.821062300249836619e-01 3.229865583386386935e-02 5.749363406747054484e-01 5.020016810337545321e-01
9.894455016266539424e-06 8.059941262967407738e+01 1.825708542285539582e-01 3.202234570621311643e-02 5.751483090205792292e-01 5.009238584211502809e-01
9.896927564652683454e-06 8.059966249078296130e+01 1.880535812863523837e-01 3.077200854967474669e-02 5.724900786291603483e-01 5.026503341532961855e-01
