c d e
2.241176362133552313e-01 2.228228700489825326e-02 -4.012261760920521336e-01
2.406315421640292662e-01 2.167698802760771246e-02 -4.228913941124301523e-01
2.215582642113853584e-01 2.258074228789993046e-02 -4.089948329789593329e-01
2.421515068650399449e-01 2.166817024153273180e-02 -4.288551389072977615e-01
2.152555528183035527e-01 2.282516232153071825e-02 -3.925867899472518241e-01
2.228471830511715712e-01 2.226764702792086853e-02 -3.980890445883394912e-01
2.427030804092165095e-01 2.161281108274699936e-02 -4.292739914915516541e-01
2.297980042183418448e-01 2.233206245727465886e-02 -4.163191579042995194e-01
2.211766476417245109e-01 2.250704281732703732e-02 -4.024349560387694424e-01
2.276115575849022576e-01 2.205081559074600212e-02 -4.043777067544864767e-01
2.381942847906577398e-01 2.176763155622711901e-02 -4.245041098550872416e-01
2.234942374365467277e-01 2.247517512219647864e-02 -4.107981620565392955e-01
2.233276172859499642e-01 2.238072826485439440e-02 -3.990457034695612526e-01
2.249770408679274691e-01 2.248937724721242204e-02 -4.100421409607071244e-01
2.322976827382050580e-01 2.208592481078446718e-02 -4.205893242310736468e-01
2.343146222965131198e-01 2.194221923732306290e-02 -4.149794196128010482e-01
2.219893388519857957e-01 2.261398903989323902e-02 -4.071432675638662069e-01
2.250256512000647913e-01 2.235645223721918762e-02 -4.037411647923611069e-01
2.087282518440973789e-01 2.324794806190939866e-02 -3.962240085463866190e-01
2.322672567903536489e-01 2.206222648854728324e-02 -4.162681388169997554e-01
2.326726573050512670e-01 2.205801552111736480e-02 -4.197498431335928704e-01
2.486979574993053443e-01 2.131923551125609537e-02 -4.408657696892535061e-01
2.362042827056671790e-01 2.196650939004402003e-02 -4.239293828660339880e-01
2.270853551192715258e-01 2.201086507484190449e-02 -3.957062513432760831e-01
2.321052338023652517e-01 2.200408260694523485e-02 -4.135045400149988115e-01
2.211147490204343757e-01 2.260551538019245008e-02 -4.011337842281795796e-01
2.119021377836831643e-01 2.296854174952667541e-02 -3.846530176977406290e-01
2.132044932507686230e-01 2.290180543277961153e-02 -3.961482615661279238e-01
2.232118040927215663e-01 2.248469024609039621e-02 -4.050322039438104538e-01
2.166180664078736218e-01 2.286887812872693410e-02 -4.004538231598047116e-01
2.286951571431032892e-01 2.229181612154080422e-02 -4.181644928337953093e-01
2.245475552371671846e-01 2.243189257387468577e-02 -4.085447415342164934e-01
2.366410107272813867e-01 2.171107521547126218e-02 -4.163555957936748708e-01
2.224762287190977794e-01 2.243982504791898480e-02 -4.012835650009715094e-01
2.237063945773882789e-01 2.221083378680987347e-02 -4.017825782097176335e-01
2.214209533338076241e-01 2.268231096655680401e-02 -4.081691689153249536e-01
2.247484634793834868e-01 2.222517226165041451e-02 -4.039475599087274382e-01
2.174273949881959656e-01 2.287969778431434356e-02 -4.090755175182696490e-01
2.324169907365094545e-01 2.212627535929727676e-02 -4.214159917187421112e-01
2.042624759600621953e-01 2.343137634575207656e-02 -3.784420058408323184e-01
2.459662379990679160e-01 2.161347068571631974e-02 -4.342706368054813915e-01
2.204337153042785769e-01 2.247827047667652969e-02 -3.961860873110429893e-01
2.183996138947841281e-01 2.280775349749361580e-02 -4.062216440965900066e-01
2.198876512467189404e-01 2.271186523530364584e-02 -4.108727113618009241e-01
2.307068239610954308e-01 2.201990978106408911e-02 -4.124489699638853590e-01
2.213394250656317563e-01 2.253305338788206408e-02 -4.060171290568083124e-01
2.174323678174012731e-01 2.280930996887222187e-02 -4.035783562827135462e-01
2.327393650075519904e-01 2.201009257612769957e-02 -4.166537756384149915e-01
2.247391051532374728e-01 2.231085868413820728e-02 -4.100200148072191686e-01
2.238970832614965989e-01 2.238667818776211155e-02 -4.061375019931277031e-01
2.267836876695747961e-01 2.218552696802051846e-02 -4.140416904032502288e-01
2.270294443018037178e-01 2.221043453965569625e-02 -4.056077771802265586e-01
2.241464395396524090e-01 2.244659067189259255e-02 -4.139320678669531350e-01
2.092986910270355772e-01 2.320203949478201466e-02 -3.886393131067081841e-01
2.471335855712259999e-01 2.144233323926257248e-02 -4.337545192949864292e-01
2.368640968344755127e-01 2.195297393157242399e-02 -4.258753416154700266e-01
2.263437734274453828e-01 2.239346026695342162e-02 -4.108257523464035055e-01
2.132078786359492550e-01 2.304874447953056751e-02 -4.025403641986963210e-01
2.351196261613373029e-01 2.169754704853604083e-02 -4.115827057364326302e-01
2.127929235432803878e-01 2.283799175967300352e-02 -3.811612897982445958e-01
2.018321557388531584e-01 2.333955195161451293e-02 -3.721783362201843692e-01
2.248836250463286390e-01 2.241814155261420347e-02 -4.108661368127280999e-01
2.343049261152980733e-01 2.211875454432039520e-02 -4.220373128364668380e-01
2.346293300273389892e-01 2.202162630269793864e-02 -4.229492185961652995e-01
2.238175103230428675e-01 2.257330076454697881e-02 -4.094506482455780860e-01
2.378208865330375676e-01 2.184115357980067826e-02 -4.242246776335119041e-01
2.135874942539417454e-01 2.292534539403232388e-02 -3.900387854314540936e-01
2.394497450209487344e-01 2.143766981608054983e-02 -4.164471311678467069e-01
2.564692742124023983e-01 2.100462506527428150e-02 -4.415116533503213869e-01
2.203254285678668545e-01 2.271151775070148759e-02 -4.075212836032642283e-01
2.295792217836367666e-01 2.207648251439505924e-02 -4.114201375852984954e-01
2.182398159347709310e-01 2.286997944184411546e-02 -4.096558658996526381e-01
2.183102372108898237e-01 2.268654143504973686e-02 -4.119140341109761572e-01
2.406165625918932349e-01 2.178013134866374489e-02 -4.316048075101240888e-01
2.367016119269094165e-01 2.181726426296678664e-02 -4.214324718171976736e-01
2.258270617491975329e-01 2.246608059213449360e-02 -4.165351477295560212e-01
2.268808799267814091e-01 2.213779849459365442e-02 -3.971142040092783265e-01
2.351673080337386423e-01 2.189806376207656044e-02 -4.198068951101867619e-01
2.260098210589263079e-01 2.229574053647279466e-02 -4.107010929592100901e-01
2.428464164040007311e-01 2.170621402878130171e-02 -4.373466016434141013e-01
2.234167550889933906e-01 2.248476317829112281e-02 -4.077159439767426008e-01
2.241681560214632274e-01 2.251105876337904793e-02 -4.112876625842490919e-01
2.157144794901391105e-01 2.276228869497157886e-02 -3.916959466111864518e-01
2.281646737805635983e-01 2.224646951740424580e-02 -4.101415112114702444e-01
1.970864010202555416e-01 2.373917544479066388e-02 -3.706883691353912713e-01
2.377931586110355600e-01 2.181516942144108226e-02 -4.217207754757952287e-01
2.434497883735853296e-01 2.152382449980450377e-02 -4.250615511597451990e-01
2.371977252420025550e-01 2.176496233609708647e-02 -4.167132125971704237e-01
2.229564153770875468e-01 2.237193395269683124e-02 -4.064984949946783832e-01
2.349863347446625728e-01 2.187666986588517395e-02 -4.219900195979506830e-01
2.396798586371937656e-01 2.173358079833930673e-02 -4.244071341464683567e-01
2.178126519628995617e-01 2.268749741704595424e-02 -4.008987391365629316e-01
2.323898733791449622e-01 2.202431257058769243e-02 -4.088090749400622448e-01
2.368517034598109916e-01 2.178495840353167692e-02 -4.114724677221626159e-01
2.265949550480275132e-01 2.235471285031830069e-02 -4.114691862692136937e-01
2.447212280718937816e-01 2.163348837382174025e-02 -4.339325821869910449e-01
2.302046812661229236e-01 2.222194701560704228e-02 -4.136950217075695546e-01
2.484686771666844152e-01 2.114038892084268290e-02 -4.236789120554315113e-01
2.269221558274598927e-01 2.215199444566849293e-02 -4.048314876211692726e-01
2.176780146876839961e-01 2.266800274965580231e-02 -3.969288508412719407e-01
2.306057536068173430e-01 2.203403868240150568e-02 -4.116653615339480599e-01
2.356322328696611734e-01 2.205054997654838644e-02 -4.283008458250010531e-01
2.292981688916015948e-01 2.213846496926748578e-02 -4.128294769182278001e-01
2.228132206025865703e-01 2.254697526352370668e-02 -4.178050232750988302e-01
2.316355890769576931e-01 2.194875682411690301e-02 -4.125563471083978362e-01
2.446930466001049354e-01 2.140011961655685288e-02 -4.254324820190225065e-01
2.207831195081231268e-01 2.271532748213209857e-02 -4.061335802055152655e-01
2.327613776208321550e-01 2.199584766893017060e-02 -4.234735780129492699e-01
2.279188485302765521e-01 2.236902111434583770e-02 -4.145232463431675063e-01
2.554617523426003789e-01 2.094559263638727867e-02 -4.380095720119564495e-01
2.341298896656422990e-01 2.200587512448499636e-02 -4.204066700928629219e-01
2.471335855712259999e-01 2.144233323926257248e-02 -4.337545192949864292e-01
2.445906932926480426e-01 2.153251804178080500e-02 -4.291733923704399434e-01
2.343288537627403745e-01 2.192352731796016682e-02 -4.129329970036595965e-01
2.194375591231583211e-01 2.266804562512993865e-02 -4.016826631615083576e-01
2.364093990141613588e-01 2.190470919302019148e-02 -4.278238609026221440e-01
2.022769871009759690e-01 2.343006097504961999e-02 -3.721559435050774134e-01
2.400866839608173375e-01 2.186178093086828950e-02 -4.364471593386337611e-01
2.319779222305426991e-01 2.211361506627963422e-02 -4.203039690135496054e-01
2.124342086623347559e-01 2.295104644844965167e-02 -3.952885037035873683e-01
2.352666697451502031e-01 2.197527754523001878e-02 -4.221894951479663316e-01
2.319037606231368898e-01 2.215759973448629822e-02 -4.171772353519187515e-01
2.120151470912075009e-01 2.306686810170111707e-02 -4.004151437937549796e-01
2.208400073369469752e-01 2.258219608939085118e-02 -4.046559384907402190e-01
2.203967911359727694e-01 2.258596774302732563e-02 -3.985910605607874135e-01
1.994077848869855174e-01 2.363043288808685388e-02 -3.850380786495963825e-01
2.370442753087635968e-01 2.176790049870451146e-02 -4.187583437549526888e-01
2.161054188466908776e-01 2.280098846559220488e-02 -3.925611892359265331e-01
2.277223826185363897e-01 2.209803542451673625e-02 -4.035418541590123365e-01
2.526753520257194463e-01 2.127825128842759234e-02 -4.497883414189801643e-01
2.210505548461951797e-01 2.245899678638560437e-02 -3.929503418596348441e-01
2.294636681071355877e-01 2.230165650150029572e-02 -4.194854299057279023e-01
2.370037066332364439e-01 2.198755713694689959e-02 -4.340076151888166978e-01
2.268350854237590752e-01 2.227646405112640449e-02 -4.062136722831135582e-01
2.332708176894282559e-01 2.192105911905371796e-02 -4.106209995548376623e-01
2.083982536376312034e-01 2.304244160841729602e-02 -3.783197081761185965e-01
2.146855822958801951e-01 2.267787419782271371e-02 -3.894293518438149970e-01
2.364537082578146432e-01 2.180919479212120246e-02 -4.193534842741794000e-01
2.161984059332870967e-01 2.280076972031742227e-02 -3.926994385127912102e-01
2.284005876351382636e-01 2.212541673583791682e-02 -4.042627673291615542e-01
2.377545124170061808e-01 2.195117294221789889e-02 -4.309280197939655555e-01
2.273255876251381036e-01 2.230605222325243026e-02 -4.127538928881685498e-01
2.366983315158659451e-01 2.181307609716268484e-02 -4.244914488761629690e-01
2.303665841114457269e-01 2.207992745297987849e-02 -4.099153614635785425e-01
2.294988760523481997e-01 2.220215563340285220e-02 -4.142130786489778282e-01
2.353681505826370479e-01 2.192010503587671355e-02 -4.143512338836476960e-01
2.347712965037096478e-01 2.212500903685620315e-02 -4.249118188543281605e-01
2.270101937069315401e-01 2.237971222619191888e-02 -4.105955838267529856e-01
2.354822333518655775e-01 2.196983973818780397e-02 -4.178014490598986885e-01
2.166594807507946641e-01 2.290421363002913269e-02 -4.059963562469313114e-01
2.294257021693615339e-01 2.206695793198602124e-02 -4.093197072309358031e-01
2.417467193451376950e-01 2.160088665193224400e-02 -4.313340908271189322e-01
2.300853667093991639e-01 2.233116753758710230e-02 -4.234792317696777220e-01
2.364299056013496880e-01 2.181299905568539338e-02 -4.223057710805423470e-01
2.268458561602602064e-01 2.236700756452507030e-02 -4.120980170707478907e-01
2.203372341847800175e-01 2.276089757567790681e-02 -4.074042867090056363e-01
2.407948484691466717e-01 2.167829354490284632e-02 -4.339570210557744945e-01
2.278390460644088567e-01 2.226965803474110009e-02 -4.056856877600322209e-01
2.513604871494119486e-01 2.113651916688572691e-02 -4.384468184729130025e-01
2.320586761171345991e-01 2.212308203811483298e-02 -4.183901189675860444e-01
2.241302227223185284e-01 2.263248733913823807e-02 -4.186900914221401981e-01
2.222296171753888050e-01 2.256635781062991605e-02 -4.107170458384885592e-01
2.395031921305850187e-01 2.175595017800956502e-02 -4.306009622312336749e-01
2.386250820114719229e-01 2.184872428458023083e-02 -4.260553398765322131e-01
2.283151216747181245e-01 2.222452709874556814e-02 -4.107734574198990130e-01
2.238289602882417295e-01 2.256953355856831586e-02 -4.145172213774098724e-01
2.294208622788573848e-01 2.205105046137419492e-02 -4.064886912034642030e-01
2.198047297226983776e-01 2.261959129613062489e-02 -4.016051176046525617e-01
2.270155900612649269e-01 2.233792946517033917e-02 -4.115896344840680454e-01
2.541382436715426962e-01 2.116869364260402439e-02 -4.447361792109509881e-01
2.306412350525115507e-01 2.209425525507697011e-02 -4.133059178102217457e-01
2.305938666092486322e-01 2.200961147606228172e-02 -4.078538662541900672e-01
2.134867010754302186e-01 2.296447737236177733e-02 -3.919820516805296862e-01
2.205800863431157666e-01 2.259942956649849469e-02 -4.023037588329660963e-01
2.228116949667935387e-01 2.222547903132979230e-02 -3.914917248111720038e-01
2.255557887429051611e-01 2.239096509611712693e-02 -4.104180887331042582e-01
2.307443406015714515e-01 2.213997107726032448e-02 -4.188695809760004662e-01
2.198670574550514178e-01 2.250714404043951608e-02 -4.001381947120120630e-01
2.284308980733522620e-01 2.237145009800068501e-02 -4.196197244542049232e-01
2.196584360266371494e-01 2.271902768789101426e-02 -4.002005092714363554e-01
2.309273580879991350e-01 2.218119983977758294e-02 -4.201952687002058484e-01
2.236141030041891575e-01 2.253687280922213321e-02 -4.185133772695837084e-01
1.984952932340204868e-01 2.376175182851805734e-02 -3.822099662621530891e-01
2.237299064049380615e-01 2.241632173450648982e-02 -4.059554605083266487e-01
2.335548906579640871e-01 2.194898887731771761e-02 -4.207880013467358848e-01
2.156785890577701537e-01 2.279397635567084746e-02 -3.960213231120658373e-01
2.072919436518121383e-01 2.319980178804471882e-02 -3.773771340868820046e-01
2.542601750523980630e-01 2.113385081047587655e-02 -4.415355102417442001e-01
2.322854585449762865e-01 2.208166937031896815e-02 -4.165304819305247763e-01
2.215917696829232675e-01 2.250210333652077899e-02 -4.014688551944606276e-01
2.301661130342675943e-01 2.216876565855360054e-02 -4.154040501321312195e-01
2.455322348459196835e-01 2.150508867245959355e-02 -4.307509797271088514e-01
2.236866425118464452e-01 2.228516088984461296e-02 -4.033713848419673287e-01
2.303665841114457269e-01 2.207992745297987849e-02 -4.099153614635785425e-01
2.259966042453542823e-01 2.238387801374268696e-02 -4.150060031155422546e-01
2.213200876316447907e-01 2.255330213492935665e-02 -4.100619197627816126e-01
2.229268991110051612e-01 2.235445714490775712e-02 -3.982171985871791886e-01
2.116605261807138483e-01 2.299396691527057918e-02 -3.928443521785942583e-01
2.106457306460884915e-01 2.313117139388161728e-02 -3.950905271649327588e-01
2.425263836503397386e-01 2.158465719611211628e-02 -4.284527166501905793e-01
2.386407106437176129e-01 2.173466337226875184e-02 -4.156896926222310995e-01
2.425336183768000975e-01 2.168334941987704739e-02 -4.270675144958880898e-01
2.244322008641657096e-01 2.226010729574228256e-02 -4.065329385547995500e-01
2.288804933642465400e-01 2.226633424586612481e-02 -4.176615482466725648e-01
2.351195622948516473e-01 2.198565270373141478e-02 -4.210135846560730810e-01
2.333373385975450187e-01 2.219203732379599128e-02 -4.243712625331050869e-01
2.174215780085035910e-01 2.274705137337327751e-02 -3.988208907527176494e-01
2.343383004446526474e-01 2.190360773817628254e-02 -4.122422106304696188e-01
2.222975674567628790e-01 2.253073454431496134e-02 -4.010468369571640324e-01
2.131780392755378006e-01 2.301696370807198438e-02 -3.981260137336709581e-01
2.178357622015310024e-01 2.269662446002647382e-02 -4.004867485075707112e-01
2.246017351461815359e-01 2.240735945929621040e-02 -4.089426177311267230e-01
2.343851648481929395e-01 2.205379545193672172e-02 -4.255741709282727658e-01
2.378860708095937859e-01 2.175737262700999999e-02 -4.268434302375381240e-01
2.241180938623759111e-01 2.251794824039142495e-02 -4.114777784095156044e-01
2.198113352079813509e-01 2.261241716410082245e-02 -4.077357716823695188e-01
