a b
1.003635983919639457e-02 -9.034060613244809801e-02
1.006250804936918014e-02 -9.183900175846337888e-02
1.020776809587513323e-02 -1.002041076596749125e-01
1.021496412609409349e-02 -9.907520660528068568e-02
1.014980037142383662e-02 -9.611327281244985699e-02
1.018283632940725214e-02 -9.268912392918871035e-02
9.986872485078970851e-03 -8.348772241737489885e-02
1.010185407289080489e-02 -9.862239614497592122e-02
1.013965271651845468e-02 -9.496747855231535418e-02
9.910562612784910852e-03 -7.503254976232787143e-02
9.918989515657894440e-03 -7.917890209715028327e-02
1.009184847857987760e-02 -9.359434732762217379e-02
1.019815931137254411e-02 -9.225439884150699044e-02
1.010034797924123234e-02 -9.470337734289202558e-02
9.958341208841647862e-03 -8.386842979257935760e-02
1.023636260411243948e-02 -9.447442614270551431e-02
1.024318771400485606e-02 -9.398822093145531298e-02
1.025548054141506293e-02 -9.366071611064730185e-02
1.021706849144711493e-02 -9.926594578335845576e-02
1.012585936191904429e-02 -9.689355391655651850e-02
1.008960250400876835e-02 -8.809626177329210606e-02
1.002597280421067827e-02 -8.482229214833902908e-02
1.021166962158463060e-02 -9.759360392463922729e-02
1.026389501658484665e-02 -9.753286663801796763e-02
9.941877556525924309e-03 -8.470671407594276836e-02
1.008497994142023430e-02 -9.375479017089127787e-02
1.017235954133053483e-02 -9.170638057571789403e-02
1.022267113580728470e-02 -9.437216954935756519e-02
1.007319478593532436e-02 -8.711714681043414288e-02
1.008967734298886476e-02 -8.934652041718660342e-02
1.030416354837846576e-02 -1.001109284293038026e-01
1.016071394108684911e-02 -9.040872055462179091e-02
1.007319478593532436e-02 -8.711714681043414288e-02
1.017859313621449768e-02 -9.606192610188490910e-02
1.012082556549533108e-02 -8.973743262985722779e-02
1.002052674273878896e-02 -8.759916640133980081e-02
9.978028317234967359e-03 -8.461776891740901974e-02
1.013372812970077252e-02 -9.086209656435606519e-02
9.971049959744918145e-03 -8.470400763568308733e-02
1.006160072083639445e-02 -8.856478723683425258e-02
1.024390754082299404e-02 -8.839692799928644540e-02
1.008042751173807844e-02 -9.689569808907405601e-02
1.022229407422257236e-02 -9.804049766770073226e-02
1.013014316976221935e-02 -8.819614860937319278e-02
1.007211238112094842e-02 -9.073818503062835994e-02
1.003169406574055955e-02 -8.956433970483446139e-02
1.023693397625952128e-02 -9.680729717542191359e-02
1.008924461213082241e-02 -8.896137278078342092e-02
9.993221550805467257e-03 -8.572892471836457418e-02
1.002807694700016267e-02 -9.063231188981890618e-02
1.012081404788420930e-02 -9.654721180325553931e-02
1.006957854454924167e-02 -8.717540067995876996e-02
1.022239148557328725e-02 -9.345509621159098224e-02
1.015600202047978184e-02 -9.602310565542948595e-02
1.010109008466551772e-02 -8.597223533079301205e-02
1.014580972848871943e-02 -9.369514947156587503e-02
1.021911696208832598e-02 -9.503234535706273078e-02
1.020933387835083750e-02 -9.387357750820179980e-02
1.022001363405833363e-02 -1.005263149737649631e-01
1.006549718751011818e-02 -8.581012491251316376e-02
1.012826977519406396e-02 -9.586837416837545867e-02
1.013404349820731104e-02 -8.762454001337571796e-02
1.028764895014059461e-02 -9.764964052481950318e-02
1.012741182276515051e-02 -9.111805245414594800e-02
1.016894327467497694e-02 -9.193606352694305706e-02
1.027574338458288328e-02 -9.719893187548356295e-02
1.008614708238604607e-02 -9.402091490016384334e-02
1.006729154244069557e-02 -9.333473236094325109e-02
1.011526231753279159e-02 -9.617360996878332458e-02
1.006470287573576344e-02 -8.869835193054687039e-02
1.013894748054017247e-02 -9.169476249337060736e-02
1.013261105366084630e-02 -9.695651820335626780e-02
1.012848116873253657e-02 -9.172302919969488322e-02
1.000224045125900491e-02 -9.147440461156075564e-02
1.029351328912094660e-02 -9.851168217901284940e-02
1.004567918345464911e-02 -8.377473195199147682e-02
1.021049962635221797e-02 -9.416221974708105513e-02
1.019827770328418648e-02 -9.502445821533278547e-02
1.008742986651907370e-02 -8.744505873222463421e-02
1.017605029159990293e-02 -9.556966250496001791e-02
1.013656249566926432e-02 -8.899819748933612829e-02
1.014407863238484669e-02 -9.869168421764240584e-02
1.006203174411934853e-02 -8.641823846214702343e-02
1.014901841480018302e-02 -8.996970708731000244e-02
1.016825405711802022e-02 -9.356774108046095328e-02
1.008222033490484282e-02 -8.871271719834639136e-02
1.004361480425149805e-02 -8.874803798345420880e-02
1.004509787276018640e-02 -8.890178780966762062e-02
1.015658634688126893e-02 -8.930885611867789287e-02
1.024500955916361061e-02 -9.372411013821069226e-02
1.020831348062421762e-02 -8.934110957551832932e-02
1.013466748339787726e-02 -8.869551998110791757e-02
9.937758042059707808e-03 -8.414318291701228247e-02
1.013068404241607157e-02 -8.936313456195543736e-02
1.008332646081114975e-02 -8.777954712024249595e-02
9.975566304124217076e-03 -7.955955420897331543e-02
1.001074624694107268e-02 -8.494126788659928096e-02
1.006253473188982450e-02 -8.704114271538521130e-02
1.025854389847643405e-02 -9.733588587361041711e-02
1.013404349820731104e-02 -8.762454001337571796e-02
1.007336034885223525e-02 -9.260196665451703169e-02
1.018142521080156460e-02 -8.912068544637929968e-02
1.034236299002459086e-02 -1.024521473314121689e-01
1.005069782802000405e-02 -9.072753044438286452e-02
1.021548201483522128e-02 -9.848235969160956671e-02
1.006638159968371860e-02 -8.653194684899201405e-02
1.008895588286026074e-02 -9.031875924527055233e-02
9.978043696822945507e-03 -9.130078413366815582e-02
9.993074645043474591e-03 -8.800624871266893301e-02
1.020887453760403740e-02 -1.010828984597340607e-01
9.980076741740818991e-03 -8.306428850888991633e-02
9.909438931347568091e-03 -8.239950026245201897e-02
1.012975263054446268e-02 -9.585141001475405709e-02
1.009020135240408511e-02 -9.321005914514191026e-02
1.015845249206755868e-02 -9.483113603895598764e-02
9.953441000023342811e-03 -8.460694504290722229e-02
1.018980816448187415e-02 -9.626526086066977683e-02
1.015558233260362847e-02 -9.793016706712220909e-02
1.019674359686227605e-02 -8.982559661369204917e-02
1.019490540358212322e-02 -9.717705378945584727e-02
1.015672576559330936e-02 -9.575779837901721159e-02
1.006087408898535818e-02 -8.999917172639593232e-02
1.013891100494639097e-02 -9.136087992766150911e-02
1.003485927853050436e-02 -9.221012078666235290e-02
1.000461494816157204e-02 -8.903275286056588911e-02
1.015181382015249018e-02 -9.173431993374814297e-02
1.023275139013972435e-02 -9.472289268229960868e-02
1.011526231753279159e-02 -9.617360996878332458e-02
1.030449506991143460e-02 -9.885111897948117843e-02
1.005365830294654289e-02 -8.516144638998501826e-02
1.022964765214325750e-02 -9.503861921392142698e-02
1.008535057775751531e-02 -8.628531816471518567e-02
1.033647002431656997e-02 -1.006764641453050668e-01
1.022952560467802613e-02 -9.914228749621001313e-02
1.019806052533054480e-02 -9.008387553577890117e-02
1.008541229293143798e-02 -9.160661071172793157e-02
1.015979577454252658e-02 -9.471088260472182441e-02
1.003969161873292937e-02 -9.252969746612671464e-02
1.005010705016390338e-02 -8.716445063734634680e-02
1.006647282722641229e-02 -9.345126051048757709e-02
9.863555158518125254e-03 -8.638285468548745349e-02
1.003468014645878675e-02 -8.668356864951065610e-02
1.010093675878694780e-02 -9.720167852789041163e-02
1.015558233260362847e-02 -9.793016706712220909e-02
1.016060851325959608e-02 -9.232496045694471576e-02
1.013172013371739510e-02 -8.722122647338803603e-02
1.019075073433080292e-02 -9.507397141558127096e-02
1.014952723681419172e-02 -8.583042811087393531e-02
1.015213571277799598e-02 -9.528208670093452071e-02
9.952421520762241847e-03 -8.636809730058714329e-02
1.031142346122178310e-02 -1.033315228604472225e-01
1.023551706785820470e-02 -9.511395442012648971e-02
1.002667110623146896e-02 -9.538904883898902121e-02
1.009381796388694047e-02 -1.002928650806347299e-01
1.011171011382613200e-02 -9.135186353193769371e-02
1.023488154237285619e-02 -9.645196700491198705e-02
1.021537362158153606e-02 -9.028852619498950460e-02
1.004816548141884702e-02 -9.218155644124670367e-02
1.013997579138260774e-02 -9.023321308284915077e-02
1.005894026604779723e-02 -9.137466984690578720e-02
1.010313582267622495e-02 -9.662192000506464318e-02
1.004749346904902640e-02 -9.187578246309824337e-02
1.020470420333445538e-02 -9.013975720813371950e-02
9.966044385213035373e-03 -7.727135128617468318e-02
1.030871306292165807e-02 -9.431748751739066350e-02
1.016575350989674942e-02 -9.414110205642001183e-02
1.015636264581949721e-02 -9.763298442967838220e-02
1.011387884886352090e-02 -8.967100123053373117e-02
1.019935294274092186e-02 -9.134273749822652277e-02
1.011161210188103038e-02 -9.152050073476591940e-02
1.007934211369507921e-02 -8.784448888175733217e-02
1.009018533038440191e-02 -8.775483507940484706e-02
9.986784217342226100e-03 -8.058742162791210362e-02
1.020337165090194620e-02 -9.161720200722522911e-02
1.012671563996182800e-02 -9.275792211112587893e-02
9.986019350532136796e-03 -8.474027578888243539e-02
1.029068349869101395e-02 -1.006795950508572179e-01
1.007969882086614394e-02 -9.059933819556742485e-02
1.024562595602931253e-02 -9.225345124818473685e-02
1.009764842721457001e-02 -9.173715116932656954e-02
1.022727532708488096e-02 -9.650127445295142437e-02
1.019439645318091781e-02 -9.771005013181777166e-02
1.007073408824656069e-02 -9.162434247720363523e-02
9.955613230870775932e-03 -8.297533538540724507e-02
1.010679340713653562e-02 -9.244775199742027993e-02
1.018678081989721207e-02 -9.403514365222598315e-02
1.012883905593385536e-02 -8.904412138330042303e-02
1.017129531287290500e-02 -9.607264355811651058e-02
1.008533238568907336e-02 -9.126635372241875821e-02
9.933854022815602480e-03 -7.962155380802871107e-02
1.004445786008158203e-02 -8.459695889802665292e-02
1.008268242323941133e-02 -8.926742036108414879e-02
1.004688000993533142e-02 -8.558773843971789752e-02
9.981776950833756712e-03 -8.571119863744036671e-02
9.982287390822262851e-03 -9.001332855951615919e-02
1.020906740264513474e-02 -9.385721455606699237e-02
1.012696314115096863e-02 -9.439254438102251399e-02
1.005175840178825636e-02 -9.599899002774403556e-02
1.010355205039666776e-02 -8.974156346670048023e-02
1.012899880662996438e-02 -8.791870248576194591e-02
1.025661632252775762e-02 -9.268616320518474616e-02
1.012164375583659431e-02 -8.727688602679917196e-02
1.017323705621851065e-02 -8.608744496105735777e-02
1.012692833892089167e-02 -9.314171335033361032e-02
9.908864133346739766e-03 -7.955487359811219683e-02
1.005949312459845923e-02 -8.901695905268813824e-02
1.002655500069341704e-02 -9.290355452264664748e-02
1.004565795258603039e-02 -8.770922001693626235e-02
9.915453208098931603e-03 -8.012763140706979925e-02
1.000206782664782995e-02 -8.357664109948159670e-02
9.962931633050807478e-03 -7.901072367694883525e-02
1.005899430918501258e-02 -9.509585697657918502e-02
1.018313341241198350e-02 -9.134210170885670443e-02
1.006647282722641229e-02 -9.345126051048757709e-02
1.018409010787282160e-02 -9.603551836623425153e-02
1.012895966117531577e-02 -9.493442697152931764e-02
1.006357368975069333e-02 -9.252142144138986168e-02
1.016120538533631101e-02 -9.605014888935392570e-02
1.021548201483522128e-02 -9.848235969160956671e-02
1.010094271092069201e-02 -8.825507029656942670e-02
9.944235748513510775e-03 -7.707259323811799234e-02
1.025268106697405784e-02 -9.729886165080570137e-02
1.012192796079691703e-02 -9.297663025188929176e-02
9.970315012550322320e-03 -8.333531785899173094e-02
1.002796491639061649e-02 -8.722748035597716054e-02
1.015781549821732910e-02 -9.766494767987565773e-02
9.914327934924561936e-03 -8.871930496795554788e-02
1.008184695400320130e-02 -9.250056143522900065e-02
1.009842538906433745e-02 -9.179079942609624787e-02
1.020159154738418256e-02 -1.007331977531256140e-01
1.011641551223745050e-02 -9.234930273641794862e-02
1.017804652883245314e-02 -1.064639298407517032e-01
1.011337284116966412e-02 -8.809094399464312275e-02
1.004409245201332013e-02 -8.623548696533345215e-02
9.847395857726780333e-03 -7.796636375738530411e-02
1.010629286106166230e-02 -8.900685934290608614e-02
1.026896926265236099e-02 -9.952323837118259853e-02
1.005755426252249313e-02 -8.769949502798413121e-02
1.001954865837545450e-02 -8.620668406025133734e-02
1.000097429894628714e-02 -8.563071045804360182e-02
1.013418246225385178e-02 -9.300288495051667326e-02
1.003551202250350938e-02 -9.015784910600332935e-02
1.024191774619801626e-02 -9.748223959894608548e-02
1.000813919405869890e-02 -8.918645933954882921e-02
1.003969161873292937e-02 -9.252969746612671464e-02
1.005288333221630859e-02 -8.761914109460455791e-02
9.980076741740818991e-03 -8.306428850888991633e-02
1.018569999987452984e-02 -9.214258409460041044e-02
1.009655720810413715e-02 -9.533150355134245579e-02
1.011066067984047606e-02 -8.866632279769182112e-02
1.006685146903827516e-02 -9.581224341050131876e-02
1.016796191681336448e-02 -9.361033135367979874e-02
1.010768470698275578e-02 -8.741247513905503475e-02
1.007615997538739705e-02 -9.525159720147047260e-02
1.018449326461536020e-02 -9.556107683825443289e-02
1.003291881708061328e-02 -9.096208743857725487e-02
1.005695889031310575e-02 -9.036863924173643703e-02
1.013172013371739510e-02 -8.722122647338803603e-02
1.018581213290431497e-02 -9.167094747201343097e-02
1.012694629001301833e-02 -9.185484529025034206e-02
1.015396141043928280e-02 -9.163508483824878148e-02
1.005796559125989725e-02 -8.885710011602121483e-02
1.001350042569987275e-02 -8.740686973392541859e-02
1.021076939361727914e-02 -9.608497651394398709e-02
1.010672412105170087e-02 -8.765455631805374459e-02
9.989435111591948857e-03 -9.235535411559281371e-02
1.000230307321027523e-02 -8.508933957409658966e-02
1.020328448237944885e-02 -9.377253378146499507e-02
1.016798386596214770e-02 -8.996852960670631560e-02
1.013480100630211739e-02 -9.064060856703393121e-02
1.018275511446069259e-02 -9.447858495979399862e-02
1.023640274312968140e-02 -9.108908565045470418e-02
1.005479582461478449e-02 -8.759951838559154602e-02
1.012848435185366436e-02 -9.673889787043621347e-02
1.017027041909999291e-02 -8.931894684959762465e-02
1.006003640980943775e-02 -8.793929734188066227e-02
1.007376122785118289e-02 -8.317671173032281651e-02
1.020615473426127184e-02 -9.075958593277766440e-02
1.002696518144163829e-02 -8.228431655161028146e-02
9.990939197072987166e-03 -8.639968078787108041e-02
1.007729812430737532e-02 -9.165155919441048127e-02
1.012123453571578402e-02 -8.893245485340672829e-02
1.006906614177754955e-02 -9.068585351344915502e-02
1.011583457847538281e-02 -8.849373732470922072e-02
1.016622764027565878e-02 -9.344001218129416308e-02
1.008807256132088215e-02 -8.727316090352799094e-02
1.006249035471159375e-02 -8.506907361302151749e-02
1.006807952330078526e-02 -9.202982004761040002e-02
1.010994061195542859e-02 -9.197358686193535249e-02
1.005690103773716759e-02 -8.976901690531713385e-02
1.003447092110426597e-02 -8.924833885495431218e-02
1.018630687674175472e-02 -9.349281296481515291e-02
1.008693667965480933e-02 -9.169255811288001823e-02
1.008984367680228200e-02 -8.741744907466419967e-02
1.025190054147932101e-02 -9.578836058636119866e-02
1.002461745859580672e-02 -8.287562884437815747e-02
1.004667634040553453e-02 -8.792141230062000545e-02
1.015897333546207648e-02 -9.703515524160510886e-02
1.008349649157896932e-02 -9.058389015333423444e-02
1.013569453538394616e-02 -8.783066175197085101e-02
1.015532158060587775e-02 -9.769060750571467722e-02
1.010674477990985975e-02 -8.857032933743913539e-02
1.013378835603048062e-02 -9.111537846848305477e-02
1.021108926267418754e-02 -9.356231205188003663e-02
1.011016167656312442e-02 -9.376162842513191542e-02
1.026580060072248418e-02 -9.787185434310252674e-02
1.001375537299148410e-02 -9.345007794919757416e-02
1.000182185186325456e-02 -9.071318086313162610e-02
1.023476820058170228e-02 -9.802164794870593667e-02
1.026854422090604790e-02 -1.010453592029771919e-01
1.024475105753556298e-02 -9.717607655513038623e-02
9.867489573710100381e-03 -8.231346602703681903e-02
1.000554205965255294e-02 -8.472993000772910399e-02
1.024318771400485606e-02 -9.398822093145531298e-02
1.004905755526146194e-02 -8.797950408805998990e-02
1.016870256021323859e-02 -9.117126837763001035e-02
1.004575812135233281e-02 -8.681813483569666978e-02
1.021831796024950251e-02 -9.604575716221619430e-02
1.020168008962922535e-02 -9.479440414126805159e-02
1.012514894456806314e-02 -8.508233390571229293e-02
1.017234767469932244e-02 -9.391038370962134785e-02
1.016038450926957243e-02 -8.998414463371084970e-02
1.011414159801862084e-02 -8.896075498134181636e-02
1.001840028011589945e-02 -8.618074418909804635e-02
