logz logzerr logvol nlive logl logwt insert_order
-4.039000242084597121e+05 2.382236873044928416e+03 -1.250000000000000833e-01 1.000000000000000000e+03 -4.035179412084259093e+05 -4.035249744636632386e+05 3.519999999999999796e-01
-4.035249744636632386e+05 1.876964152509189887e+02 -1.260000000000000842e-01 1.000000000000000000e+03 -4.031451339783270960e+05 -4.031521682335644145e+05 1.120000000000000023e-01
-4.031521682335644145e+05 3.568683591582312715e+02 -1.270000000000000850e-01 1.000000000000000000e+03 -3.935404930063366774e+05 -3.935475282615739852e+05 1.203999999999999959e+00
-3.935475282615739852e+05 4.849858299065501342e+03 -1.280000000000000859e-01 1.000000000000000000e+03 -3.929279683961384580e+05 -3.929350046513757552e+05 5.739999999999999547e-01
-3.929350046513757552e+05 2.776354324892580735e+03 -1.290000000000000868e-01 1.000000000000000000e+03 -3.925998524894443108e+05 -3.926068897446815972e+05 7.760000000000000231e-01
-3.926068897446815972e+05 3.473194923887149343e+02 -1.300000000000000877e-01 1.000000000000000000e+03 -3.882850855779828853e+05 -3.882921238332202192e+05 1.977999999999999980e+00
-3.882921238332202192e+05 2.276504665425541134e+03 -1.310000000000000886e-01 1.000000000000000000e+03 -3.857975055969433743e+05 -3.858045448521806975e+05 3.220000000000000084e-01
-3.858045448521806975e+05 2.485424764819537813e+03 -1.320000000000000895e-01 1.000000000000000000e+03 -3.811060576036302373e+05 -3.811130978588675498e+05 1.760000000000000009e+00
-3.811130978588675498e+05 2.990254427761716215e+03 -1.330000000000000904e-01 1.000000000000000000e+03 -3.810836665671357187e+05 -3.810907078223730205e+05 1.562000000000000055e+00
-3.810907078223728458e+05 1.988637162230265176e+03 -1.340000000000000913e-01 1.000000000000000000e+03 -3.788538213802977698e+05 -3.788608636355350609e+05 9.020000000000000240e-01
-3.788608636355350609e+05 2.358748536322636937e+03 -1.350000000000000921e-01 1.000000000000000000e+03 -3.756602922931516077e+05 -3.756673355483889463e+05 7.179999999999999716e-01
-3.756673355483889463e+05 1.674288639793321181e+03 -1.360000000000000930e-01 1.000000000000000000e+03 -3.735648763018606114e+05 -3.735719205570979393e+05 9.240000000000000435e-01
-3.735719205570979393e+05 9.074794567260394160e+02 -1.370000000000000939e-01 1.000000000000000000e+03 -3.735570383453679387e+05 -3.735640836006052559e+05 1.889999999999999902e+00
-3.735640832058141823e+05 5.808041504035263642e+02 -1.380000000000000948e-01 1.000000000000000000e+03 -3.734706144708931097e+05 -3.734776607261304162e+05 1.423999999999999932e+00
-3.734776607261304162e+05 5.976418923053943217e+02 -1.390000000000000957e-01 1.000000000000000000e+03 -3.729036369546941714e+05 -3.729106842099314672e+05 9.919999999999999929e-01
-3.729106842099314672e+05 7.127848021773900200e+02 -1.400000000000000966e-01 1.000000000000000000e+03 -3.701040251336157089e+05 -3.701110733888530522e+05 1.842000000000000082e+00
-3.701110733888530522e+05 1.462099356939600739e+03 -1.410000000000000975e-01 1.000000000000000000e+03 -3.659575125204410870e+05 -3.659645617756784195e+05 8.599999999999999312e-02
-3.659645617756784195e+05 2.530932479566249640e+03 -1.420000000000000984e-01 1.000000000000000000e+03 -3.656389151943848119e+05 -3.656459654496221337e+05 6.199999999999999956e-02
-3.656459654496221337e+05 1.623400293552709400e+03 -1.430000000000000993e-01 1.000000000000000000e+03 -3.656047082159058773e+05 -3.656117594711431884e+05 1.707999999999999963e+00
-3.656117594711431884e+05 1.237055694615155744e+03 -1.440000000000001001e-01 1.000000000000000000e+03 -3.625376524428674020e+05 -3.625447046981047024e+05 1.786000000000000032e+00
-3.625447046981047024e+05 1.143242203449690123e+03 -1.450000000000001010e-01 1.000000000000000000e+03 -3.625183455851121689e+05 -3.625253988403494586e+05 1.570000000000000062e+00
-3.625253988403453259e+05 9.688229064834120052e+00 -1.460000000000001019e-01 1.000000000000000000e+03 -3.612677835580203682e+05 -3.612748378132577054e+05 1.691999999999999948e+00
